zone,zone_kind,bin_start,horizon,zone_lat,zone_lon,predicted_violations,risk,congestion_index,est_capacity_reduction_pct,economic_cost_inr,vehicle_hours_delay
GRID_12.92_77.6,grid,2024-04-09 03:00:00,2,12.92041855,77.60093495,0.0022431256,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.61,grid,2024-04-09 03:00:00,2,12.922605736666666,77.60966229333333,0.06775936,Low,0.7,0.4,0.0,0.0
GRID_12.92_77.62,grid,2024-04-09 03:00:00,2,12.916724504,77.623502632,0.050363194,Low,0.3,0.2,0.0,0.0
GRID_12.92_77.63,grid,2024-04-09 03:00:00,2,12.92004566369854,77.6312558726217,0.048748493,Low,0.2,0.1,0.0,0.0
GRID_12.92_77.64,grid,2024-04-09 03:00:00,2,12.917752190789836,77.63916383991257,0.1852857,Low,0.8,0.5,0.0,0.0
GRID_12.92_77.65,grid,2024-04-09 03:00:00,2,12.91994160730897,77.65046660897009,0.19086225,Low,0.7,0.4,0.0,0.0
GRID_12.92_77.66,grid,2024-04-09 03:00:00,2,12.92166226140624,77.66189590433258,0.012973237,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.67,grid,2024-04-09 03:00:00,2,12.920339341024242,77.66965571662604,1.4267261,Low,5.6,3.4,20.0,0.1
GRID_12.92_77.68,grid,2024-04-09 03:00:00,2,12.923370205882353,77.67607191764706,0.014818155,Low,0.1,0.0,0.0,0.0
GRID_12.92_77.69,grid,2024-04-09 03:00:00,2,12.923178763043477,77.69307462826087,0.032971364,Low,0.2,0.1,0.0,0.0
GRID_12.92_77.7,grid,2024-04-09 03:00:00,2,12.916825486956522,77.69813424782609,0.040660333,Low,0.1,0.1,0.0,0.0
GRID_12.92_77.74,grid,2024-04-09 03:00:00,2,12.920789169230769,77.73642416153847,0.007435796,Low,0.1,0.0,0.0,0.0
GRID_12.93_77.48,grid,2024-04-09 03:00:00,2,12.9258225,77.4767094,0.0011058792,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.49,grid,2024-04-09 03:00:00,2,12.932971355555557,77.48825807777777,0.008067224,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.5,grid,2024-04-09 03:00:00,2,12.92561035,77.4992290142857,0.010348815,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.51,grid,2024-04-09 03:00:00,2,12.932196991771278,77.51270247897801,0.007816435,Low,0.1,0.0,0.0,0.0
GRID_12.93_77.52,grid,2024-04-09 03:00:00,2,12.931481857963549,77.5158112656917,0.03749983,Low,0.2,0.1,0.0,0.0
GRID_12.93_77.53,grid,2024-04-09 03:00:00,2,12.9295086,77.5349594,0.0011058792,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.54,grid,2024-04-09 03:00:00,2,12.934846881034483,77.5365279362069,0.2797495,Low,0.7,0.4,0.0,0.0
GRID_12.93_77.55,grid,2024-04-09 03:00:00,2,12.930435979999999,77.55363088,0.008010198,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.56,grid,2024-04-09 03:00:00,2,12.931137383333335,77.55956809999999,0.0071099135,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.57,grid,2024-04-09 03:00:00,2,12.929342117647058,77.56758508235295,0.028555803,Low,0.1,0.0,0.0,0.0
GRID_12.93_77.59,grid,2024-04-09 03:00:00,2,12.930219643283582,77.59222739552239,0.113090426,Low,0.3,0.2,0.0,0.0
GRID_12.93_77.6,grid,2024-04-09 03:00:00,2,12.930940633333334,77.60447223333334,0.00019225659,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.61,grid,2024-04-09 03:00:00,2,12.929638162987013,77.60734136580086,0.26526928,Low,1.2,0.7,1.0,0.0
GRID_12.93_77.62,grid,2024-04-09 03:00:00,2,12.928376018505338,77.62040047793595,0.53130364,Low,2.4,1.4,3.0,0.0
GRID_12.93_77.63,grid,2024-04-09 03:00:00,2,12.930945671653543,77.63211823950131,1.0512222,Low,4.1,2.5,11.0,0.1
GRID_12.93_77.64,grid,2024-04-09 03:00:00,2,12.925542566666666,77.63728333333334,0.004228544,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.67,grid,2024-04-09 03:00:00,2,12.926395236000001,77.670175332,0.006717246,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.68,grid,2024-04-09 03:00:00,2,12.92730742302336,77.67927728206413,4.3193216,Low,17.8,10.7,194.0,1.2
GRID_12.93_77.69,grid,2024-04-09 03:00:00,2,12.93286626741966,77.69019528705788,26.364664,Critical,63.1,37.8,4186.0,24.9
GRID_12.93_77.7,grid,2024-04-09 03:00:00,2,12.93199635279955,77.69593647237595,0.5578599,Low,4.2,2.5,6.0,0.0
GRID_12.93_77.74,grid,2024-04-09 03:00:00,2,12.9277675,77.73896345,1.45219165e-05,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.49,grid,2024-04-09 03:00:00,2,12.938884714666667,77.49299570533333,0.03956932,Low,0.2,0.1,0.0,0.0
GRID_12.94_77.5,grid,2024-04-09 03:00:00,2,12.942814725,77.49538915,0.00081868557,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.51,grid,2024-04-09 03:00:00,2,12.935860118181818,77.51281114545453,0.0059262165,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.52,grid,2024-04-09 03:00:00,2,12.937497335616438,77.52017331666667,0.59471554,Low,2.0,1.2,3.0,0.0
GRID_12.94_77.53,grid,2024-04-09 03:00:00,2,12.938722853333333,77.531984556,0.177314,Low,0.8,0.5,0.0,0.0
GRID_12.94_77.54,grid,2024-04-09 03:00:00,2,12.9359428,77.53664115813953,0.09512129,Low,0.3,0.2,0.0,0.0
GRID_12.94_77.55,grid,2024-04-09 03:00:00,2,12.94005902,77.55048685714286,0.013151303,Low,0.1,0.0,0.0,0.0
GRID_12.94_77.56,grid,2024-04-09 03:00:00,2,12.939965647566185,77.56059371230603,0.048208524,Low,0.2,0.1,0.0,0.0
GRID_12.94_77.57,grid,2024-04-09 03:00:00,2,12.941649174072719,77.56710402737954,0.30599853,Low,1.2,0.7,1.0,0.0
GRID_12.94_77.58,grid,2024-04-09 03:00:00,2,12.938952723333333,77.58487523666666,0.25338453,Low,0.7,0.4,0.0,0.0
GRID_12.94_77.59,grid,2024-04-09 03:00:00,2,12.938547443418498,77.5871244656873,0.46881852,Low,1.7,1.0,2.0,0.0
GRID_12.94_77.6,grid,2024-04-09 03:00:00,2,12.9395051,77.5973986,1.3930859e-05,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.61,grid,2024-04-09 03:00:00,2,12.940250714285714,77.61134672142857,0.0383874,Low,0.2,0.1,0.0,0.0
GRID_12.94_77.62,grid,2024-04-09 03:00:00,2,12.938923547849463,77.61986757284946,0.5046162,Low,2.0,1.2,3.0,0.0
GRID_12.94_77.63,grid,2024-04-09 03:00:00,2,12.937992745867538,77.62728167837248,0.18476011,Low,0.6,0.3,0.0,0.0
GRID_12.94_77.64,grid,2024-04-09 03:00:00,2,12.9437353,77.63865095,0.00017483254,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.68,grid,2024-04-09 03:00:00,2,12.943479983333333,77.68154981666666,0.002350696,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.69,grid,2024-04-09 03:00:00,2,12.936275426592282,77.69180060837698,2.6844926,Low,12.7,7.6,86.0,0.5
GRID_12.94_77.7,grid,2024-04-09 03:00:00,2,12.939745543697065,77.69687606479994,1.8552637,Low,14.3,8.6,67.0,0.4
GRID_12.94_77.71,grid,2024-04-09 03:00:00,2,12.936081300000001,77.70579434999999,0.021793818,Low,0.1,0.1,0.0,0.0
GRID_12.94_77.72,grid,2024-04-09 03:00:00,2,12.93870605,77.7181955375,0.006906744,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.75,grid,2024-04-09 03:00:00,2,12.940802205919958,77.74739034078512,0.34586012,Low,2.0,1.2,2.0,0.0
GRID_12.95_77.48,grid,2024-04-09 03:00:00,2,12.951536125,77.47970255,0.004403142,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.49,grid,2024-04-09 03:00:00,2,12.947569285714286,77.48842769285714,0.012244283,Low,0.1,0.0,0.0,0.0
GRID_12.95_77.5,grid,2024-04-09 03:00:00,2,12.948410844710398,77.49775182757743,0.034154307,Low,0.1,0.1,0.0,0.0
GRID_12.95_77.51,grid,2024-04-09 03:00:00,2,12.948161424815897,77.50593487554218,0.0061427187,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.52,grid,2024-04-09 03:00:00,2,12.950401447580646,77.52206556209678,0.06898671,Low,0.4,0.3,0.0,0.0
GRID_12.95_77.53,grid,2024-04-09 03:00:00,2,12.947976430303031,77.53362878939394,0.10832087,Low,0.6,0.3,0.0,0.0
GRID_12.95_77.54,grid,2024-04-09 03:00:00,2,12.948924743243243,77.53627235135134,0.07658829,Low,0.5,0.3,0.0,0.0
GRID_12.95_77.55,grid,2024-04-09 03:00:00,2,12.9480293,77.55283185714286,0.010595478,Low,0.1,0.0,0.0,0.0
GRID_12.95_77.56,grid,2024-04-09 03:00:00,2,12.947954115789473,77.56057449473684,0.031018604,Low,0.1,0.1,0.0,0.0
GRID_12.95_77.59,grid,2024-04-09 03:00:00,2,12.94607781030949,77.58765630307454,0.43276104,Low,1.6,1.0,2.0,0.0
GRID_12.95_77.6,grid,2024-04-09 03:00:00,2,12.950705005882353,77.59802496764706,0.17146929,Low,0.6,0.3,0.0,0.0
GRID_12.95_77.61,grid,2024-04-09 03:00:00,2,12.952781669999998,77.61133577000001,0.008262838,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.62,grid,2024-04-09 03:00:00,2,12.950391864705884,77.6203928372549,0.099031985,Low,0.3,0.2,0.0,0.0
GRID_12.95_77.63,grid,2024-04-09 03:00:00,2,12.948009944444443,77.6279286,0.0077722184,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.64,grid,2024-04-09 03:00:00,2,12.952770232,77.64053763800001,0.1988504,Low,1.0,0.6,1.0,0.0
GRID_12.95_77.65,grid,2024-04-09 03:00:00,2,12.95255452777265,77.65252573619748,0.20476651,Low,1.1,0.6,1.0,0.0
GRID_12.95_77.68,grid,2024-04-09 03:00:00,2,12.954818066666666,77.68020084999999,0.0056903395,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.69,grid,2024-04-09 03:00:00,2,12.950920030555556,77.68925422222223,0.045306865,Low,0.2,0.1,0.0,0.0
GRID_12.95_77.7,grid,2024-04-09 03:00:00,2,12.949891874274797,77.69957600147247,2.1122165,Low,19.2,11.5,102.0,0.6
GRID_12.95_77.72,grid,2024-04-09 03:00:00,2,12.951507326752585,77.71746926868809,0.9735034,Low,7.1,4.3,18.0,0.1
GRID_12.95_77.74,grid,2024-04-09 03:00:00,2,12.953994269230769,77.74444046153846,0.015059369,Low,0.1,0.1,0.0,0.0
GRID_12.95_77.75,grid,2024-04-09 03:00:00,2,12.94754218,77.74615944,0.0030709538,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.5,grid,2024-04-09 03:00:00,2,12.961529289999998,77.503215895,0.012368234,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.51,grid,2024-04-09 03:00:00,2,12.960962846896553,77.51152006390805,0.19353665,Low,0.9,0.5,0.0,0.0
GRID_12.96_77.52,grid,2024-04-09 03:00:00,2,12.957394943609996,77.51879339553686,0.8731836,Low,3.2,1.9,7.0,0.0
GRID_12.96_77.53,grid,2024-04-09 03:00:00,2,12.960900165382622,77.52774607510695,0.16551366,Low,0.4,0.2,0.0,0.0
GRID_12.96_77.54,grid,2024-04-09 03:00:00,2,12.964293660915493,77.54110575140845,1.3310565,Low,3.8,2.3,13.0,0.1
GRID_12.96_77.55,grid,2024-04-09 03:00:00,2,12.964367150310558,77.5530788757764,0.53222287,Low,1.9,1.1,2.0,0.0
GRID_12.96_77.56,grid,2024-04-09 03:00:00,2,12.964306001298702,77.55543871363636,0.0929711,Low,0.4,0.3,0.0,0.0
GRID_12.96_77.6,grid,2024-04-09 03:00:00,2,12.964484370000001,77.60435016,0.034361914,Low,0.2,0.1,0.0,0.0
GRID_12.96_77.61,grid,2024-04-09 03:00:00,2,12.961847133333334,77.60902556666666,0.0071108085,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.62,grid,2024-04-09 03:00:00,2,12.958678079999999,77.61822379,0.008641552,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.64,grid,2024-04-09 03:00:00,2,12.957854684285714,77.64360748714284,0.12340346,Low,0.6,0.4,0.0,0.0
GRID_12.96_77.65,grid,2024-04-09 03:00:00,2,12.9596272721904,77.64778127604174,2.1643722,Low,10.2,6.1,55.0,0.3
GRID_12.96_77.66,grid,2024-04-09 03:00:00,2,12.959214505632593,77.65791445940911,0.10367117,Low,0.6,0.4,0.0,0.0
GRID_12.96_77.67,grid,2024-04-09 03:00:00,2,12.958685702166065,77.66806378772563,0.21523282,Low,0.6,0.4,0.0,0.0
GRID_12.96_77.68,grid,2024-04-09 03:00:00,2,12.960187445454546,77.68027167272727,0.010705586,Low,0.1,0.0,0.0,0.0
GRID_12.96_77.69,grid,2024-04-09 03:00:00,2,12.95581501585198,77.69259211574789,0.012703308,Low,0.1,0.0,0.0,0.0
GRID_12.96_77.7,grid,2024-04-09 03:00:00,2,12.957890746228077,77.70150991942758,2.1592083,Low,9.7,5.8,53.0,0.3
GRID_12.96_77.71,grid,2024-04-09 03:00:00,2,12.957006148837207,77.71167998430232,0.22541395,Low,1.0,0.6,1.0,0.0
GRID_12.96_77.72,grid,2024-04-09 03:00:00,2,12.96199766822802,77.71715576768345,2.7350807,Low,10.2,6.1,70.0,0.4
GRID_12.96_77.73,grid,2024-04-09 03:00:00,2,12.960160175014156,77.73214764999824,0.30240303,Low,1.7,1.0,1.0,0.0
GRID_12.96_77.74,grid,2024-04-09 03:00:00,2,12.95693324137931,77.74018281379311,0.049228154,Low,0.3,0.2,0.0,0.0
GRID_12.96_77.75,grid,2024-04-09 03:00:00,2,12.959525433333333,77.74684969500001,0.06457648,Low,0.3,0.2,0.0,0.0
GRID_12.96_77.76,grid,2024-04-09 03:00:00,2,12.964772400000001,77.7616485,0.001760862,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.49,grid,2024-04-09 03:00:00,2,12.9699933,77.4918833,0.0011058792,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.5,grid,2024-04-09 03:00:00,2,12.969020283333334,77.4992535125,0.01766239,Low,0.1,0.0,0.0,0.0
GRID_12.97_77.51,grid,2024-04-09 03:00:00,2,12.972061330357144,77.508960315625,0.45977408,Low,2.4,1.5,3.0,0.0
GRID_12.97_77.53,grid,2024-04-09 03:00:00,2,12.97194145,77.52737815,0.00081868557,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.54,grid,2024-04-09 03:00:00,2,12.96688442253521,77.54329603943663,0.035612732,Low,0.1,0.1,0.0,0.0
GRID_12.97_77.55,grid,2024-04-09 03:00:00,2,12.968153701260505,77.54658635714286,0.43973505,Low,1.5,0.9,2.0,0.0
GRID_12.97_77.56,grid,2024-04-09 03:00:00,2,12.969078136880748,77.55921288890592,0.048377883,Low,0.2,0.1,0.0,0.0
GRID_12.97_77.57,grid,2024-04-09 03:00:00,2,12.969471065263157,77.56849376842105,0.21638735,Low,1.5,0.9,1.0,0.0
GRID_12.97_77.58,grid,2024-04-09 03:00:00,2,12.969516043665015,77.57593034244353,1.6175095,Low,5.8,3.5,24.0,0.1
GRID_12.97_77.6,grid,2024-04-09 03:00:00,2,12.973189979999999,77.601952114,0.04634872,Low,0.2,0.1,0.0,0.0
GRID_12.97_77.61,grid,2024-04-09 03:00:00,2,12.972334250489427,77.60968779535388,3.0242362,Low,11.5,6.9,88.0,0.5
GRID_12.97_77.62,grid,2024-04-09 03:00:00,2,12.973081400721911,77.61924401246961,5.841994,Medium,22.9,13.7,336.0,2.0
GRID_12.97_77.63,grid,2024-04-09 03:00:00,2,12.972165256982299,77.62760448142781,0.56258905,Low,2.9,1.7,4.0,0.0
GRID_12.97_77.64,grid,2024-04-09 03:00:00,2,12.969850851438833,77.6406845895895,1.0181175,Low,4.0,2.4,10.0,0.1
GRID_12.97_77.65,grid,2024-04-09 03:00:00,2,12.97043379566521,77.64758168566345,1.2889019,Low,7.4,4.4,24.0,0.1
GRID_12.97_77.66,grid,2024-04-09 03:00:00,2,12.971386472277048,77.65808232698889,3.1850154,Low,10.7,6.4,86.0,0.5
GRID_12.97_77.67,grid,2024-04-09 03:00:00,2,12.9738068,77.67350815,0.005416019,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.68,grid,2024-04-09 03:00:00,2,12.973391633333334,77.6772479,0.004228544,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.7,grid,2024-04-09 03:00:00,2,12.968620753902266,77.70114612497116,0.21963283,Low,1.4,0.8,1.0,0.0
GRID_12.97_77.71,grid,2024-04-09 03:00:00,2,12.971546419687106,77.71194441374813,1.6853539,Low,8.2,4.9,35.0,0.2
GRID_12.97_77.72,grid,2024-04-09 03:00:00,2,12.966027628856624,77.71780480108893,0.48643094,Low,1.7,1.0,2.0,0.0
GRID_12.97_77.73,grid,2024-04-09 03:00:00,2,12.97072825,77.73023201666666,0.0006427328,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.74,grid,2024-04-09 03:00:00,2,12.968914588888888,77.73697437777778,0.0033264577,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.75,grid,2024-04-09 03:00:00,2,12.968337573910526,77.74968541019369,0.11620036,Low,0.9,0.5,0.0,0.0
GRID_12.97_77.76,grid,2024-04-09 03:00:00,2,12.968793564429724,77.75544575173693,0.0011058792,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.48,grid,2024-04-09 03:00:00,2,12.9848872,77.4828535,0.0008948434,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.49,grid,2024-04-09 03:00:00,2,12.976509299999998,77.48819453333333,0.0048171617,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.51,grid,2024-04-09 03:00:00,2,12.978851978378378,77.51103640810811,0.05065347,Low,0.3,0.2,0.0,0.0
GRID_12.98_77.52,grid,2024-04-09 03:00:00,2,12.980039327117703,77.51933700320447,0.17974196,Low,0.9,0.6,0.0,0.0
GRID_12.98_77.53,grid,2024-04-09 03:00:00,2,12.982531767311004,77.52925576414667,0.14194514,Low,0.5,0.3,0.0,0.0
GRID_12.98_77.54,grid,2024-04-09 03:00:00,2,12.980938809804538,77.536348825219,0.01722764,Low,0.1,0.1,0.0,0.0
GRID_12.98_77.56,grid,2024-04-09 03:00:00,2,12.975795432199533,77.55887079442296,0.76037014,Low,2.0,1.2,4.0,0.0
GRID_12.98_77.57,grid,2024-04-09 03:00:00,2,12.983670052173913,77.56788374347826,0.047990866,Low,0.2,0.1,0.0,0.0
GRID_12.98_77.58,grid,2024-04-09 03:00:00,2,12.978809615697676,77.58163294825582,0.22979951,Low,0.9,0.6,1.0,0.0
GRID_12.98_77.6,grid,2024-04-09 03:00:00,2,12.975668472185431,77.60155135761589,0.121350385,Low,0.4,0.2,0.0,0.0
GRID_12.98_77.61,grid,2024-04-09 03:00:00,2,12.982315039961069,77.61142804699666,4.7767234,Low,16.1,9.7,195.0,1.2
GRID_12.98_77.62,grid,2024-04-09 03:00:00,2,12.977170190523722,77.61923123024928,0.7881081,Low,3.7,2.2,7.0,0.0
GRID_12.98_77.63,grid,2024-04-09 03:00:00,2,12.978876603778344,77.62869914521781,0.4731213,Low,2.2,1.3,3.0,0.0
GRID_12.98_77.64,grid,2024-04-09 03:00:00,2,12.97901119579896,77.63990778844614,1.0617521,Low,4.6,2.8,12.0,0.1
GRID_12.98_77.65,grid,2024-04-09 03:00:00,2,12.979847225146198,77.65022597543859,0.2395823,Low,1.1,0.7,1.0,0.0
GRID_12.98_77.66,grid,2024-04-09 03:00:00,2,12.981077484020997,77.65699270314805,0.0072463593,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.68,grid,2024-04-09 03:00:00,2,12.983322804,77.67988701600001,0.024615062,Low,0.2,0.1,0.0,0.0
GRID_12.98_77.69,grid,2024-04-09 03:00:00,2,12.979632965093632,77.69449425280706,0.29263252,Low,1.9,1.1,1.0,0.0
GRID_12.98_77.7,grid,2024-04-09 03:00:00,2,12.978652590033535,77.6956770725469,0.5259442,Low,2.9,1.7,4.0,0.0
GRID_12.98_77.71,grid,2024-04-09 03:00:00,2,12.979418091237113,77.71036829329897,0.35317132,Low,1.6,0.9,1.0,0.0
GRID_12.98_77.72,grid,2024-04-09 03:00:00,2,12.979981587891965,77.72068423311185,0.24228153,Low,1.6,1.0,1.0,0.0
GRID_12.98_77.73,grid,2024-04-09 03:00:00,2,12.980977414285714,77.72829827142857,0.16181313,Low,0.7,0.4,0.0,0.0
GRID_12.98_77.75,grid,2024-04-09 03:00:00,2,12.981498013761467,77.75162563486238,0.11400673,Low,0.7,0.4,0.0,0.0
GRID_12.98_77.77,grid,2024-04-09 03:00:00,2,12.9834622125,77.768348675,0.015370973,Low,0.1,0.0,0.0,0.0
GRID_12.99_77.45,grid,2024-04-09 03:00:00,2,12.98863972,77.44879888,1.2284681e-05,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.47,grid,2024-04-09 03:00:00,2,12.988482504761905,77.47298836190477,0.009294754,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.48,grid,2024-04-09 03:00:00,2,12.985924990721106,77.47878629070175,0.11878975,Low,0.5,0.3,0.0,0.0
GRID_12.99_77.49,grid,2024-04-09 03:00:00,2,12.986475319354838,77.48864053548387,0.017024944,Low,0.1,0.0,0.0,0.0
GRID_12.99_77.5,grid,2024-04-09 03:00:00,2,12.989641079281443,77.5018067672808,0.5289538,Low,1.6,1.0,2.0,0.0
GRID_12.99_77.51,grid,2024-04-09 03:00:00,2,12.989304339560439,77.50771355824176,0.073005505,Low,0.3,0.2,0.0,0.0
GRID_12.99_77.52,grid,2024-04-09 03:00:00,2,12.98722609525669,77.51957937937212,0.42233875,Low,1.2,0.7,1.0,0.0
GRID_12.99_77.53,grid,2024-04-09 03:00:00,2,12.9858642705736,77.52702822414396,0.01162767,Low,0.1,0.0,0.0,0.0
GRID_12.99_77.54,grid,2024-04-09 03:00:00,2,12.988750175,77.54290985,0.006911172,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.55,grid,2024-04-09 03:00:00,2,12.9897697,77.5456881,1.3437995e-05,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.56,grid,2024-04-09 03:00:00,2,12.994081200000002,77.5635387,1.3930859e-05,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.57,grid,2024-04-09 03:00:00,2,12.990622984248333,77.57262878327347,3.0868227,Low,11.5,6.9,89.0,0.5
GRID_12.99_77.58,grid,2024-04-09 03:00:00,2,12.991047903225807,77.5759977935484,0.11862087,Low,0.4,0.2,0.0,0.0
GRID_12.99_77.59,grid,2024-04-09 03:00:00,2,12.992556024609375,77.59109175605468,0.7660707,Low,2.1,1.2,4.0,0.0
GRID_12.99_77.6,grid,2024-04-09 03:00:00,2,12.98940879062338,77.60034623024461,5.393148,Medium,18.9,11.3,256.0,1.5
GRID_12.99_77.61,grid,2024-04-09 03:00:00,2,12.990677105966894,77.60878863097561,1.6331793,Low,6.4,3.9,27.0,0.2
GRID_12.99_77.62,grid,2024-04-09 03:00:00,2,12.990668579276702,77.61728964408472,1.0250983,Low,3.6,2.2,9.0,0.1
GRID_12.99_77.63,grid,2024-04-09 03:00:00,2,12.99430303573944,77.62801216353793,0.029410202,Low,0.1,0.1,0.0,0.0
GRID_12.99_77.64,grid,2024-04-09 03:00:00,2,12.985673180000001,77.64437422,0.004706421,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.65,grid,2024-04-09 03:00:00,2,12.991380519209939,77.65191252355667,0.65570664,Low,3.8,2.3,6.0,0.0
GRID_12.99_77.66,grid,2024-04-09 03:00:00,2,12.99339169049954,77.66240332037073,2.333344,Low,6.8,4.1,40.0,0.2
GRID_12.99_77.67,grid,2024-04-09 03:00:00,2,12.992104799999998,77.66746061428572,0.0074272486,Low,0.1,0.0,0.0,0.0
GRID_12.99_77.68,grid,2024-04-09 03:00:00,2,12.989615559999999,77.68070388,0.004706421,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.69,grid,2024-04-09 03:00:00,2,12.989920683976582,77.68945407124016,0.12763616,Low,0.4,0.3,0.0,0.0
GRID_12.99_77.7,grid,2024-04-09 03:00:00,2,12.99441017505851,77.69976924320547,0.23826823,Low,1.2,0.7,1.0,0.0
GRID_12.99_77.71,grid,2024-04-09 03:00:00,2,12.988756907287325,77.71002086051739,0.40759754,Low,2.3,1.4,2.0,0.0
GRID_12.99_77.72,grid,2024-04-09 03:00:00,2,12.992675197916666,77.717627009375,0.4672083,Low,2.2,1.3,3.0,0.0
GRID_12.99_77.73,grid,2024-04-09 03:00:00,2,12.987503404661016,77.73387462245762,0.34070072,Low,0.8,0.5,1.0,0.0
GRID_12.99_77.74,grid,2024-04-09 03:00:00,2,12.987056746258503,77.73607077142857,0.70892584,Low,1.8,1.1,3.0,0.0
GRID_12.99_77.75,grid,2024-04-09 03:00:00,2,12.985792170526317,77.74597179999999,0.031395152,Low,0.2,0.1,0.0,0.0
GRID_12.99_77.76,grid,2024-04-09 03:00:00,2,12.993733561904762,77.75734433809524,0.064723566,Low,0.4,0.3,0.0,0.0
GRID_12.9_77.45,grid,2024-04-09 03:00:00,2,12.898018099999998,77.4529559,0.00018005869,Low,0.0,0.0,0.0,0.0
GRID_12.9_77.47,grid,2024-04-09 03:00:00,2,12.9013385,77.46745385,0.0001206726,Low,0.0,0.0,0.0,0.0
GRID_12.9_77.51,grid,2024-04-09 03:00:00,2,12.904153025,77.51204185,0.081347115,Low,0.5,0.3,0.0,0.0
GRID_12.9_77.52,grid,2024-04-09 03:00:00,2,12.9026833,77.5190814,0.0011058792,Low,0.0,0.0,0.0,0.0
GRID_12.9_77.53,grid,2024-04-09 03:00:00,2,12.9042772,77.53124349999999,0.002700229,Low,0.0,0.0,0.0,0.0
GRID_12.9_77.54,grid,2024-04-09 03:00:00,2,12.9017575,77.54437315,0.00018232856,Low,0.0,0.0,0.0,0.0
GRID_12.9_77.56,grid,2024-04-09 03:00:00,2,12.89948,77.5587867,0.0011058792,Low,0.0,0.0,0.0,0.0
GRID_12.9_77.57,grid,2024-04-09 03:00:00,2,12.897539490123751,77.5711119340369,0.02183086,Low,0.1,0.1,0.0,0.0
GRID_12.9_77.59,grid,2024-04-09 03:00:00,2,12.900358155140188,77.5893464046729,0.14389673,Low,0.7,0.4,0.0,0.0
GRID_12.9_77.6,grid,2024-04-09 03:00:00,2,12.895282174074074,77.59923052839507,0.13616657,Low,0.4,0.2,0.0,0.0
GRID_12.9_77.61,grid,2024-04-09 03:00:00,2,12.898062058823529,77.60645880588235,0.01483779,Low,0.1,0.1,0.0,0.0
GRID_12.9_77.62,grid,2024-04-09 03:00:00,2,12.901462135161262,77.62296443839071,0.009701649,Low,0.0,0.0,0.0,0.0
GRID_12.9_77.63,grid,2024-04-09 03:00:00,2,12.900755973679487,77.63124567494684,0.24057896,Low,1.1,0.7,1.0,0.0
GRID_12.9_77.64,grid,2024-04-09 03:00:00,2,12.899680059840946,77.63855868132059,0.47473332,Low,2.6,1.5,3.0,0.0
GRID_12.9_77.65,grid,2024-04-09 03:00:00,2,12.900243158186711,77.64901458048934,0.32023397,Low,1.6,0.9,1.0,0.0
GRID_12.9_77.66,grid,2024-04-09 03:00:00,2,12.900134571794872,77.65976601538462,0.08303509,Low,0.3,0.2,0.0,0.0
GRID_12.9_77.67,grid,2024-04-09 03:00:00,2,12.899723,77.6748722,0.0033727717,Low,0.0,0.0,0.0,0.0
