zone,rank,feature,feature_value,shap,direction
GRID_12.89_77.74,2,violation_growth_rate,4.285714285714286,0.5314,increases
GRID_12.89_77.74,3,zone_freq_enc,3.1241864097891176e-05,-0.5022,decreases
GRID_12.89_77.74,4,weekofyear,15.0,0.404,increases
GRID_12.89_77.75,1,zone_hist_mean,0.0,-6.7094,decreases
GRID_12.89_77.75,2,zone_freq_enc,0.0,-1.6463,decreases
GRID_12.89_77.75,3,roll_7d_mean,0.0,-0.7703,decreases
GRID_12.89_77.75,4,hour,0.0,-0.3207,decreases
GRID_12.8_77.7,1,zone_hist_mean,0.001034126163391934,-3.9617,decreases
GRID_12.8_77.7,2,zone_freq_enc,5.206977349648529e-06,-0.7479,decreases
GRID_12.8_77.7,3,roll_7d_mean,0.0,-0.6385,decreases
GRID_12.8_77.7,4,roll_30d_mean,0.0,0.5181,increases
GRID_12.91_77.48,1,zone_hist_mean,0.07238883143743537,-0.648,decreases
GRID_12.91_77.48,2,roll_7d_mean,0.07142857142857142,-0.2094,decreases
GRID_12.91_77.48,3,violation_growth_rate,0.3571428571428571,-0.1852,decreases
GRID_12.91_77.48,4,zone_freq_enc,0.00036448841447539703,-0.1801,decreases
GRID_12.91_77.49,1,zone_hist_mean,0.01964839710444674,-1.5297,decreases
GRID_12.91_77.49,2,violation_growth_rate,3.0252100840336134,0.4494,increases
GRID_12.91_77.49,3,weekofyear,15.0,0.4017,increases
GRID_12.91_77.49,4,roll_7d_mean,0.017857142857142856,-0.37,decreases
GRID_12.91_77.51,1,zone_hist_mean,0.01344364012409514,-1.9313,decreases
GRID_12.91_77.51,2,roll_7d_mean,0.0,-0.4668,decreases
GRID_12.91_77.51,3,zone_freq_enc,6.769070554543087e-05,-0.397,decreases
GRID_12.91_77.51,4,violation_growth_rate,1.0,-0.3561,decreases
GRID_12.91_77.53,1,zone_hist_mean,0.04343329886246122,-1.0489,decreases
GRID_12.91_77.53,2,roll_7d_mean,0.0,-0.5555,decreases
GRID_12.91_77.53,3,weekofyear,15.0,0.3856,increases
GRID_12.91_77.53,4,violation_growth_rate,3.214285714285714,0.3737,increases
GRID_12.91_77.54,1,zone_hist_mean,0.050672182006204755,-0.9201,decreases
GRID_12.91_77.54,2,zone_freq_enc,0.00025514189013277794,-0.2798,decreases
GRID_12.91_77.54,3,roll_7d_mean,0.03571428571428571,-0.2028,decreases
GRID_12.91_77.54,4,lag_1bin,0.0,-0.1449,decreases
GRID_12.91_77.55,1,roll_7d_mean,0.07142857142857142,-0.2082,decreases
GRID_12.91_77.55,2,lag_1bin,0.0,-0.1821,decreases
GRID_12.91_77.55,3,repeat_offender_density,0.0,-0.1394,decreases
GRID_12.91_77.55,4,lag_1d,0.0,-0.1173,decreases
GRID_12.91_77.56,1,zone_hist_mean,0.012409513960703205,-1.8719,decreases
GRID_12.91_77.56,2,violation_growth_rate,0.0,-0.4765,decreases
GRID_12.91_77.56,3,zone_freq_enc,6.248372819578235e-05,-0.3783,decreases
GRID_12.91_77.56,4,month,4.0,-0.357,decreases
GRID_12.91_77.59,1,zone_hist_mean,0.005170630816959669,-2.5042,decreases
GRID_12.91_77.59,2,roll_7d_mean,0.0,-0.5718,decreases
GRID_12.91_77.59,3,zone_freq_enc,2.6034886748242646e-05,-0.4958,decreases
GRID_12.91_77.59,4,hour,0.0,-0.3634,decreases
GRID_12.91_77.6,1,zone_hist_mean,0.07755946225439504,-0.7053,decreases
GRID_12.91_77.6,2,roll_7d_mean,0.0,-0.6722,decreases
GRID_12.91_77.6,3,violation_growth_rate,0.0,-0.4935,decreases
GRID_12.91_77.6,4,month,4.0,-0.4145,decreases
GRID_12.91_77.61,1,weekofyear,15.0,0.3296,increases
GRID_12.91_77.61,2,violation_growth_rate,3.214285714285714,0.3155,increases
GRID_12.91_77.61,3,roll_7d_mean,0.10714285714285714,-0.2311,decreases
GRID_12.91_77.61,4,lag_1bin,0.0,-0.1813,decreases
GRID_12.91_77.62,1,zone_hist_mean,0.0,-6.9043,decreases
GRID_12.91_77.62,2,zone_freq_enc,0.0,-1.6894,decreases
GRID_12.91_77.62,3,roll_7d_mean,0.0,-0.7863,decreases
GRID_12.91_77.62,4,hour,0.0,-0.3223,decreases
GRID_12.91_77.63,1,zone_hist_mean,1.3226473629782833,1.0994,increases
GRID_12.91_77.63,2,lag_7d,5.0,0.3227,increases
GRID_12.91_77.63,3,zone_freq_enc,0.0066597240302004685,0.2687,increases
GRID_12.91_77.63,4,violation_growth_rate,0.35944700460829493,-0.2341,decreases
GRID_12.91_77.64,1,zone_hist_mean,1.2471561530506723,1.0265,increases
GRID_12.91_77.64,2,roll_7d_mean,1.1964285714285714,0.2899,increases
GRID_12.91_77.64,3,violation_growth_rate,0.31746031746031744,-0.2576,decreases
GRID_12.91_77.64,4,zone_freq_enc,0.006279614683676126,0.2327,increases
GRID_12.91_77.65,1,roll_7d_mean,0.017857142857142856,-0.523,decreases
GRID_12.91_77.65,2,zone_hist_mean,0.10754912099276112,-0.4431,decreases
GRID_12.91_77.65,3,hour,0.0,-0.4411,decreases
GRID_12.91_77.65,4,zone_heavy_veh_share,0.0,-0.2946,decreases
GRID_12.91_77.66,1,zone_hist_mean,0.001034126163391934,-3.8398,decreases
GRID_12.91_77.66,2,zone_freq_enc,5.206977349648529e-06,-0.7409,decreases
GRID_12.91_77.66,3,roll_7d_mean,0.0,-0.6255,decreases
GRID_12.91_77.66,4,roll_30d_mean,0.0,0.5486,increases
GRID_12.91_77.67,1,zone_hist_mean,0.01964839710444674,-1.5068,decreases
GRID_12.91_77.67,2,roll_7d_mean,0.0,-0.6202,decreases
GRID_12.91_77.67,3,violation_growth_rate,0.0,-0.5377,decreases
GRID_12.91_77.67,4,month,4.0,-0.3826,decreases
GRID_12.91_77.68,1,zone_hist_mean,0.33195449844881075,0.2471,increases
GRID_12.91_77.68,2,violation_growth_rate,0.2810304449648712,-0.2406,decreases
GRID_12.91_77.68,3,lag_1bin,0.0,-0.2005,decreases
GRID_12.91_77.68,4,month,4.0,-0.1807,decreases
GRID_12.91_77.69,1,zone_hist_mean,0.0672182006204757,-0.6435,decreases
GRID_12.91_77.69,2,roll_7d_mean,0.08928571428571429,-0.2693,decreases
GRID_12.91_77.69,3,zone_freq_enc,0.0003384535277271544,-0.1986,decreases
GRID_12.91_77.69,4,violation_growth_rate,1.7142857142857142,0.1436,increases
GRID_12.91_77.7,1,roll_7d_mean,0.10714285714285714,-0.2216,decreases
GRID_12.91_77.7,2,zone_hist_mean,0.15408479834539815,-0.1883,decreases
GRID_12.91_77.7,3,lag_1bin,0.0,-0.1698,decreases
GRID_12.91_77.7,4,weekofyear,15.0,0.1098,increases
GRID_12.92_77.47,1,zone_hist_mean,0.0,-6.7094,decreases
GRID_12.92_77.47,2,zone_freq_enc,0.0,-1.6463,decreases
GRID_12.92_77.47,3,roll_7d_mean,0.0,-0.7703,decreases
GRID_12.92_77.47,4,hour,0.0,-0.3207,decreases
GRID_12.92_77.48,1,zone_hist_mean,0.007238883143743537,-2.3263,decreases
GRID_12.92_77.48,2,zone_freq_enc,3.6448841447539705e-05,-0.4652,decreases
GRID_12.92_77.48,3,roll_7d_mean,0.0,-0.4646,decreases
GRID_12.92_77.48,4,violation_growth_rate,0.0,-0.2793,decreases
GRID_12.92_77.49,1,zone_hist_mean,0.010341261633919338,-2.0464,decreases
GRID_12.92_77.49,2,roll_7d_mean,0.0,-0.5657,decreases
GRID_12.92_77.49,3,violation_growth_rate,0.0,-0.4581,decreases
GRID_12.92_77.49,4,month,4.0,-0.4489,decreases
GRID_12.92_77.5,1,zone_hist_mean,0.050672182006204755,-0.9218,decreases
GRID_12.92_77.5,2,roll_7d_mean,0.0,-0.6887,decreases
GRID_12.92_77.5,3,hour,0.0,-0.3014,decreases
GRID_12.92_77.5,4,violation_growth_rate,1.0,-0.2586,decreases
GRID_12.92_77.51,1,zone_hist_mean,0.002068252326783868,-4.2278,decreases
GRID_12.92_77.51,2,roll_30d_mean,0.029166666666666667,-0.8559,decreases
GRID_12.92_77.51,3,zone_freq_enc,1.0413954699297059e-05,-0.7854,decreases
GRID_12.92_77.51,4,violation_growth_rate,0.0,-0.5011,decreases
GRID_12.92_77.52,1,zone_hist_mean,0.011375387797311272,-2.0767,decreases
GRID_12.92_77.52,2,roll_7d_mean,0.0,-0.4963,decreases
GRID_12.92_77.52,3,zone_freq_enc,5.727675084613382e-05,-0.4134,decreases
GRID_12.92_77.52,4,violation_growth_rate,1.0,-0.2635,decreases
GRID_12.92_77.53,1,zone_hist_mean,0.001034126163391934,-3.8283,decreases
GRID_12.92_77.53,2,zone_freq_enc,5.206977349648529e-06,-0.7031,decreases
GRID_12.92_77.53,3,roll_7d_mean,0.0,-0.6471,decreases
GRID_12.92_77.53,4,hour,0.0,-0.3483,decreases
GRID_12.92_77.54,1,zone_hist_mean,0.016546018614270942,-1.8564,decreases
GRID_12.92_77.54,2,violation_growth_rate,0.0,-0.4813,decreases
GRID_12.92_77.54,3,zone_freq_enc,8.331163759437647e-05,-0.3788,decreases
GRID_12.92_77.54,4,month,4.0,-0.3493,decreases
GRID_12.92_77.55,1,zone_hist_mean,0.0,-6.7094,decreases
GRID_12.92_77.55,2,zone_freq_enc,0.0,-1.6463,decreases
GRID_12.92_77.55,3,roll_7d_mean,0.0,-0.7703,decreases
GRID_12.92_77.55,4,hour,0.0,-0.3207,decreases
GRID_12.92_77.56,1,zone_hist_mean,0.001034126163391934,-5.1038,decreases
GRID_12.92_77.56,2,zone_freq_enc,5.206977349648529e-06,-0.9674,decreases
GRID_12.92_77.56,3,roll_30d_mean,0.05,-0.8226,decreases
GRID_12.92_77.56,4,violation_growth_rate,0.0,-0.4504,decreases
GRID_12.92_77.57,1,zone_hist_mean,0.010341261633919338,-2.3506,decreases
GRID_12.92_77.57,2,zone_freq_enc,5.206977349648529e-05,-0.5215,decreases
GRID_12.92_77.57,3,weekofyear,15.0,0.3444,increases
GRID_12.92_77.57,4,violation_growth_rate,3.214285714285714,0.3158,increases
GRID_12.92_77.58,1,zone_hist_mean,0.001034126163391934,-3.8283,decreases
GRID_12.92_77.58,2,zone_freq_enc,5.206977349648529e-06,-0.7031,decreases
GRID_12.92_77.58,3,roll_7d_mean,0.0,-0.6471,decreases
GRID_12.92_77.58,4,hour,0.0,-0.3483,decreases
GRID_12.92_77.59,1,zone_hist_mean,0.014477766287487074,-1.7965,decreases
GRID_12.92_77.59,2,roll_7d_mean,0.0,-0.5517,decreases
GRID_12.92_77.59,3,violation_growth_rate,0.0,-0.4658,decreases
GRID_12.92_77.59,4,month,4.0,-0.4196,decreases
GRID_12.92_77.6,1,zone_hist_mean,0.002068252326783868,-3.2539,decreases
GRID_12.92_77.6,2,roll_7d_mean,0.0,-0.6245,decreases
GRID_12.92_77.6,3,zone_freq_enc,1.0413954699297059e-05,-0.6105,decreases
GRID_12.92_77.6,4,hour,0.0,-0.3636,decreases
GRID_12.92_77.61,1,zone_hist_mean,0.04239917269906929,-1.0215,decreases
GRID_12.92_77.61,2,violation_growth_rate,0.0,-0.4428,decreases
GRID_12.92_77.61,3,month,4.0,-0.3534,decreases
GRID_12.92_77.61,4,hour,0.0,0.2246,increases
GRID_12.92_77.62,1,zone_hist_mean,0.017580144777662874,-1.7581,decreases
GRID_12.92_77.62,2,zone_freq_enc,8.851861494402499e-05,-0.4081,decreases
GRID_12.92_77.62,3,roll_7d_mean,0.017857142857142856,-0.252,decreases
GRID_12.92_77.62,4,lag_1bin,0.0,-0.1176,decreases
GRID_12.92_77.63,1,zone_hist_mean,0.04963805584281282,-0.9123,decreases
GRID_12.92_77.63,2,violation_growth_rate,0.0,-0.4705,decreases
GRID_12.92_77.63,3,month,4.0,-0.3499,decreases
GRID_12.92_77.63,4,zone_freq_enc,0.0002499349127831294,-0.2326,decreases
GRID_12.92_77.64,1,roll_7d_mean,0.017857142857142856,-0.4437,decreases
GRID_12.92_77.64,2,zone_hist_mean,0.12409513960703206,-0.3247,decreases
GRID_12.92_77.64,3,lag_1d,1.0,0.2174,increases
GRID_12.92_77.64,4,lag_1bin,0.0,-0.1411,decreases
GRID_12.92_77.65,1,violation_growth_rate,0.1749271137026239,-0.4068,decreases
GRID_12.92_77.65,2,month,4.0,-0.3183,decreases
GRID_12.92_77.65,3,hour,0.0,-0.2892,decreases
GRID_12.92_77.65,4,zone_heavy_veh_share,0.01532567049808429,-0.2445,decreases
GRID_12.92_77.66,1,zone_hist_mean,0.01861427094105481,-1.5631,decreases
GRID_12.92_77.66,2,roll_7d_mean,0.0,-0.4814,decreases
GRID_12.92_77.66,3,violation_growth_rate,0.0,-0.4762,decreases
GRID_12.92_77.66,4,month,4.0,-0.3913,decreases
GRID_12.92_77.67,1,zone_hist_mean,0.4736297828335057,0.5554,increases
GRID_12.92_77.67,2,hour,0.0,0.2123,increases
GRID_12.92_77.67,3,lag_1bin,0.0,-0.2017,decreases
GRID_12.92_77.67,4,lag_1d,0.0,-0.1608,decreases
GRID_12.92_77.68,1,zone_hist_mean,0.016546018614270942,-1.7499,decreases
GRID_12.92_77.68,2,roll_7d_mean,0.0,-0.4668,decreases
GRID_12.92_77.68,3,violation_growth_rate,0.0,-0.4491,decreases
GRID_12.92_77.68,4,month,4.0,-0.4096,decreases
GRID_12.92_77.69,1,zone_hist_mean,0.045501551189245086,-1.0111,decreases
GRID_12.92_77.69,2,roll_7d_mean,0.0,-0.5464,decreases
GRID_12.92_77.69,3,violation_growth_rate,0.0,-0.4873,decreases
GRID_12.92_77.69,4,month,4.0,-0.392,decreases
GRID_12.92_77.7,1,zone_hist_mean,0.02171664943123061,-1.4937,decreases
GRID_12.92_77.7,2,zone_freq_enc,0.00010934652434261911,-0.374,decreases
GRID_12.92_77.7,3,violation_growth_rate,1.0,-0.161,decreases
GRID_12.92_77.7,4,roll_7d_mean,0.03571428571428571,-0.1452,decreases
GRID_12.92_77.74,1,zone_hist_mean,0.011375387797311272,-2.0833,decreases
GRID_12.92_77.74,2,violation_growth_rate,0.0,-0.4888,decreases
GRID_12.92_77.74,3,roll_7d_mean,0.0,-0.4756,decreases
GRID_12.92_77.74,4,month,4.0,-0.4052,decreases
GRID_12.93_77.48,1,zone_hist_mean,0.001034126163391934,-3.8283,decreases
GRID_12.93_77.48,2,zone_freq_enc,5.206977349648529e-06,-0.7031,decreases
GRID_12.93_77.48,3,roll_7d_mean,0.0,-0.6471,decreases
GRID_12.93_77.48,4,hour,0.0,-0.3483,decreases
GRID_12.93_77.49,1,zone_hist_mean,0.007238883143743537,-2.3769,decreases
GRID_12.93_77.49,2,roll_7d_mean,0.0,-0.5359,decreases
GRID_12.93_77.49,3,zone_freq_enc,3.6448841447539705e-05,-0.4575,decreases
GRID_12.93_77.49,4,hour,0.0,-0.3434,decreases
GRID_12.93_77.5,1,zone_hist_mean,0.009307135470527405,-2.2212,decreases
GRID_12.93_77.5,2,roll_7d_mean,0.0,-0.5903,decreases
GRID_12.93_77.5,3,hour,0.0,-0.4515,decreases
GRID_12.93_77.5,4,zone_freq_enc,4.686279614683676e-05,-0.4348,decreases
GRID_12.93_77.51,1,zone_hist_mean,0.012409513960703205,-1.9414,decreases
GRID_12.93_77.51,2,violation_growth_rate,0.0,-0.4725,decreases
GRID_12.93_77.51,3,roll_7d_mean,0.0,-0.4446,decreases
GRID_12.93_77.51,4,month,4.0,-0.406,decreases
GRID_12.93_77.52,1,roll_7d_mean,0.0,-0.6015,decreases
GRID_12.93_77.52,2,zone_hist_mean,0.0827300930713547,-0.5407,decreases
GRID_12.93_77.52,3,violation_growth_rate,0.0,-0.5157,decreases
GRID_12.93_77.52,4,month,4.0,-0.3815,decreases
GRID_12.93_77.53,1,zone_hist_mean,0.001034126163391934,-3.8283,decreases
GRID_12.93_77.53,2,zone_freq_enc,5.206977349648529e-06,-0.7031,decreases
GRID_12.93_77.53,3,roll_7d_mean,0.0,-0.6471,decreases
GRID_12.93_77.53,4,hour,0.0,-0.3483,decreases
GRID_12.93_77.54,1,roll_7d_mean,0.017857142857142856,-0.489,decreases
GRID_12.93_77.54,2,roll_30d_mean,0.004166666666666667,-0.2083,decreases
GRID_12.93_77.54,3,zone_hist_mean,0.17890382626680454,-0.1885,decreases
GRID_12.93_77.54,4,lag_1bin,0.0,-0.1474,decreases
GRID_12.93_77.55,1,zone_hist_mean,0.005170630816959669,-2.5937,decreases
GRID_12.93_77.55,2,roll_7d_mean,0.0,-0.5402,decreases
GRID_12.93_77.55,3,zone_freq_enc,2.6034886748242646e-05,-0.5024,decreases
GRID_12.93_77.55,4,violation_growth_rate,0.0,-0.2995,decreases
GRID_12.93_77.56,1,zone_hist_mean,0.009307135470527405,-2.2441,decreases
GRID_12.93_77.56,2,zone_freq_enc,4.686279614683676e-05,-0.4792,decreases
GRID_12.93_77.56,3,violation_growth_rate,0.0,-0.4599,decreases
GRID_12.93_77.56,4,month,4.0,-0.3676,decreases
GRID_12.93_77.57,1,zone_hist_mean,0.01344364012409514,-1.8343,decreases
GRID_12.93_77.57,2,zone_freq_enc,6.769070554543087e-05,-0.3836,decreases
GRID_12.93_77.57,3,hour,0.0,-0.3818,decreases
GRID_12.93_77.57,4,roll_7d_mean,0.017857142857142856,-0.3174,decreases
GRID_12.93_77.59,1,zone_hist_mean,0.04033092037228542,-1.0175,decreases
GRID_12.93_77.59,2,zone_freq_enc,0.00020307211663629263,-0.2868,decreases
GRID_12.93_77.59,3,lag_1bin,0.0,-0.1565,decreases
GRID_12.93_77.59,4,weekofyear,15.0,0.121,increases
GRID_12.93_77.6,1,zone_hist_mean,0.001034126163391934,-5.0054,decreases
GRID_12.93_77.6,2,roll_30d_mean,0.020833333333333332,-1.0236,decreases
GRID_12.93_77.6,3,zone_freq_enc,5.206977349648529e-06,-0.9349,decreases
GRID_12.93_77.6,4,roll_7d_mean,0.08928571428571429,-0.2842,decreases
GRID_12.93_77.61,1,violation_growth_rate,0.0,-0.4899,decreases
GRID_12.93_77.61,2,zone_hist_mean,0.4301964839710445,0.486,increases
GRID_12.93_77.61,3,month,4.0,-0.3268,decreases
GRID_12.93_77.61,4,hour,0.0,0.2835,increases
GRID_12.93_77.62,1,lag_1bin,0.0,-0.1677,decreases
GRID_12.93_77.62,2,lag_1d,0.0,-0.0983,decreases
GRID_12.93_77.62,3,zone_heavy_veh_share,0.05687203791469194,-0.0828,decreases
GRID_12.93_77.62,4,roll_7d_mean,0.32142857142857145,0.0775,increases
GRID_12.93_77.63,1,zone_hist_mean,0.4581178903826267,0.6061,increases
GRID_12.93_77.63,2,lag_7d,9.0,0.4327,increases
GRID_12.93_77.63,3,roll_7d_mean,1.7321428571428572,0.4164,increases
GRID_12.93_77.63,4,violation_growth_rate,0.18237082066869298,-0.2598,decreases
GRID_12.93_77.64,1,zone_hist_mean,0.0031023784901758012,-2.9647,decreases
GRID_12.93_77.64,2,roll_7d_mean,0.0,-0.6185,decreases
GRID_12.93_77.64,3,zone_freq_enc,1.5620932048945588e-05,-0.5792,decreases
GRID_12.93_77.64,4,violation_growth_rate,1.0,-0.311,decreases
GRID_12.93_77.67,1,zone_hist_mean,0.0062047569803516025,-2.7119,decreases
GRID_12.93_77.67,2,zone_freq_enc,3.1241864097891176e-05,-0.5363,decreases
GRID_12.93_77.67,3,roll_7d_mean,0.0,-0.5041,decreases
GRID_12.93_77.67,4,roll_30d_mean,0.07916666666666666,-0.2153,decreases
GRID_12.93_77.68,1,zone_hist_mean,1.4974146845915202,1.1274,increases
GRID_12.93_77.68,2,roll_7d_mean,2.107142857142857,0.3341,increases
GRID_12.93_77.68,3,zone_freq_enc,0.00753970320229107,0.2888,increases
GRID_12.93_77.68,4,hour,0.0,0.2702,increases
GRID_12.93_77.69,1,zone_hist_mean,6.206825232678387,1.5607,increases
GRID_12.93_77.69,2,roll_7d_mean,2.25,0.4924,increases
GRID_12.93_77.69,3,lag_1bin,0.0,-0.3919,decreases
GRID_12.93_77.69,4,zone_freq_enc,0.03125227805259047,0.3633,increases
GRID_12.93_77.7,1,hour,0.0,0.3635,increases
GRID_12.93_77.7,2,zone_heavy_veh_share,0.5915492957746479,0.2195,increases
GRID_12.93_77.7,3,lag_1bin,0.0,-0.1945,decreases
GRID_12.93_77.7,4,zone_hist_mean,0.1468459152016546,-0.1509,decreases
GRID_12.93_77.74,1,zone_hist_mean,0.0,-6.7755,decreases
GRID_12.93_77.74,2,zone_freq_enc,0.0,-1.692,decreases
GRID_12.93_77.74,3,roll_7d_mean,0.0,-0.7668,decreases
GRID_12.93_77.74,4,hour,0.0,-0.3149,decreases
GRID_12.94_77.49,1,zone_hist_mean,0.07238883143743537,-0.6754,decreases
GRID_12.94_77.49,2,violation_growth_rate,0.0,-0.512,decreases
GRID_12.94_77.49,3,roll_7d_mean,0.017857142857142856,-0.4979,decreases
GRID_12.94_77.49,4,month,4.0,-0.3798,decreases
GRID_12.94_77.5,1,zone_hist_mean,0.002068252326783868,-3.7727,decreases
GRID_12.94_77.5,2,zone_freq_enc,1.0413954699297059e-05,-0.7207,decreases
GRID_12.94_77.5,3,roll_7d_mean,0.0,-0.6634,decreases
GRID_12.94_77.5,4,roll_30d_mean,0.008333333333333333,-0.3893,decreases
GRID_12.94_77.51,1,zone_hist_mean,0.009307135470527405,-2.2091,decreases
GRID_12.94_77.51,2,violation_growth_rate,0.0,-0.4796,decreases
GRID_12.94_77.51,3,roll_7d_mean,0.0,-0.4433,decreases
GRID_12.94_77.51,4,month,4.0,-0.4337,decreases
GRID_12.94_77.52,1,zone_hist_mean,0.33195449844881075,0.2823,increases
GRID_12.94_77.52,2,lag_1bin,0.0,-0.1921,decreases
GRID_12.94_77.52,3,repeat_offender_density,0.0,-0.1482,decreases
GRID_12.94_77.52,4,lag_1d,0.0,-0.136,decreases
GRID_12.94_77.53,1,zone_hist_mean,0.03412616339193381,-1.391,decreases
GRID_12.94_77.53,2,weekofyear,15.0,0.3661,increases
GRID_12.94_77.53,3,zone_freq_enc,0.00017183025253840145,-0.3559,decreases
GRID_12.94_77.53,4,violation_growth_rate,2.2448979591836737,0.2759,increases
GRID_12.94_77.54,1,zone_hist_mean,0.04239917269906929,-1.0469,decreases
GRID_12.94_77.54,2,roll_7d_mean,0.0,-0.4756,decreases
GRID_12.94_77.54,3,zone_freq_enc,0.00021348607133558968,-0.2522,decreases
GRID_12.94_77.54,4,weekofyear,15.0,0.1777,increases
GRID_12.94_77.55,1,zone_hist_mean,0.020682523267838676,-1.6897,decreases
GRID_12.94_77.55,2,violation_growth_rate,0.0,-0.4489,decreases
GRID_12.94_77.55,3,zone_freq_enc,0.00010413954699297059,-0.4071,decreases
GRID_12.94_77.55,4,month,4.0,-0.3405,decreases
GRID_12.94_77.56,1,zone_hist_mean,0.04239917269906929,-1.0929,decreases
GRID_12.94_77.56,2,violation_growth_rate,0.0,-0.4501,decreases
GRID_12.94_77.56,3,month,4.0,-0.3478,decreases
GRID_12.94_77.56,4,zone_freq_enc,0.00021348607133558968,-0.31,decreases
GRID_12.94_77.57,1,violation_growth_rate,0.12244897959183672,-0.4064,decreases
GRID_12.94_77.57,2,roll_7d_mean,1.3392857142857142,0.3287,increases
GRID_12.94_77.57,3,month,4.0,-0.3067,decreases
GRID_12.94_77.57,4,zone_heavy_veh_share,0.011363636363636364,-0.2856,decreases
GRID_12.94_77.58,1,zone_hist_mean,0.023784901758014478,-1.3845,decreases
GRID_12.94_77.58,2,violation_growth_rate,3.571428571428571,0.5769,increases
GRID_12.94_77.58,3,weekofyear,15.0,0.4067,increases
GRID_12.94_77.58,4,zone_freq_enc,0.00011976047904191617,-0.3387,decreases
GRID_12.94_77.59,1,roll_7d_mean,0.10714285714285714,-0.2145,decreases
GRID_12.94_77.59,2,lag_1bin,0.0,-0.1922,decreases
GRID_12.94_77.59,3,hour,0.0,-0.1869,decreases
GRID_12.94_77.59,4,zone_hist_mean,0.31954498448810753,0.1757,increases
GRID_12.94_77.6,1,zone_hist_mean,0.0,-6.8797,decreases
GRID_12.94_77.6,2,zone_freq_enc,0.0,-1.6909,decreases
GRID_12.94_77.6,3,roll_7d_mean,0.0,-0.778,decreases
GRID_12.94_77.6,4,hour,0.0,-0.3177,decreases
GRID_12.94_77.61,1,zone_hist_mean,0.010341261633919338,-2.1205,decreases
GRID_12.94_77.61,2,zone_freq_enc,5.206977349648529e-05,-0.4603,decreases
GRID_12.94_77.61,3,violation_growth_rate,2.142857142857143,0.1758,increases
GRID_12.94_77.61,4,hour,0.0,0.1632,increases
GRID_12.94_77.62,1,lag_1bin,0.0,-0.1977,decreases
GRID_12.94_77.62,2,violation_growth_rate,0.4243281471004243,-0.1409,decreases
GRID_12.94_77.62,3,month,4.0,-0.1384,decreases
GRID_12.94_77.62,4,lag_1d,0.0,-0.1172,decreases
GRID_12.94_77.63,1,roll_7d_mean,0.05357142857142857,-0.29,decreases
GRID_12.94_77.63,2,zone_hist_mean,0.1468459152016546,-0.2676,decreases
GRID_12.94_77.63,3,violation_growth_rate,0.30612244897959184,-0.2115,decreases
GRID_12.94_77.63,4,lag_1bin,0.0,-0.1686,decreases
GRID_12.94_77.64,1,zone_hist_mean,0.001034126163391934,-4.5704,decreases
GRID_12.94_77.64,2,zone_freq_enc,5.206977349648529e-06,-0.903,decreases
GRID_12.94_77.64,3,roll_7d_mean,0.0,-0.6808,decreases
GRID_12.94_77.64,4,violation_growth_rate,0.0,-0.4443,decreases
GRID_12.94_77.68,1,zone_hist_mean,0.004136504653567736,-2.8303,decreases
GRID_12.94_77.68,2,roll_7d_mean,0.0,-0.5407,decreases
GRID_12.94_77.68,3,zone_freq_enc,2.0827909398594117e-05,-0.5063,decreases
GRID_12.94_77.68,4,violation_growth_rate,0.0,-0.5022,decreases
GRID_12.94_77.69,1,zone_hist_mean,0.9886246122026887,0.9732,increases
GRID_12.94_77.69,2,hour,0.0,0.3449,increases
GRID_12.94_77.69,3,zone_freq_enc,0.004977870346263994,0.2115,increases
GRID_12.94_77.69,4,lag_1bin,0.0,-0.1935,decreases
GRID_12.94_77.7,1,zone_hist_mean,2.0599793174767322,1.2442,increases
GRID_12.94_77.7,2,zone_freq_enc,0.01037229888049987,0.3008,increases
GRID_12.94_77.7,3,lag_1bin,0.0,-0.2433,decreases
GRID_12.94_77.7,4,lag_1d,0.0,-0.2059,decreases
GRID_12.94_77.71,1,zone_hist_mean,0.010341261633919338,-2.0885,decreases
GRID_12.94_77.71,2,zone_freq_enc,5.206977349648529e-05,-0.4378,decreases
